id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
160,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17341.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0,17093.0
161,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,46007.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0,43499.0
162,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,18962.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0,20751.0
163,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,15806.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0,17391.0
164,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,75797.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0,69124.0
165,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,36519.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0,34779.0
166,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,21876.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0,22669.0
167,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0,2132.0
168,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,43995.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0,45081.0
169,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,19576.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0,16721.0
170,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13192.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0,13493.0
171,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7334.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0,7109.0
172,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42288.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0,42709.0
173,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,76052.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0,79165.0
174,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,174554.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0,181020.0
175,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,44293.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0,38535.0
176,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,115263.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0,118308.0
177,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,216942.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0,231870.0
178,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16210.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0,16470.0
179,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4059.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0
180,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,29586.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0,27538.0
181,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,107584.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0,113492.0
182,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43577.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0,43125.0
183,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,37202.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0,36213.0
184,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,13640.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0,15541.0
185,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11641.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0,11324.0
186,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,32672.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0,34011.0
188,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,28071.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0,30616.0
190,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,36771.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0,35743.0
191,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,82391.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0,60119.0
192,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,220377.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0,214575.0
193,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3173.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0,3019.0
194,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,66375.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0,65483.0
195,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,159352.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0,104947.0
196,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,62112.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0,56636.0
197,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,58965.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0,54451.0
198,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,71529.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0,76972.0
199,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,111365.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0,115188.0
200,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0,2231.0
201,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0
202,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,14121.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0,13564.0
203,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,5977.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0,6097.0
204,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7610.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0,7143.0
205,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17493.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0,17583.0
206,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11505.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0,11649.0
207,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,9391.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0,8627.0
208,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5139.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0
209,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,6208.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0,5788.0
210,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73011.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0,73393.0
211,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,100390.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0,121479.0
212,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80612.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0,80314.0
213,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26194.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0,26330.0
214,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27492.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0,27235.0
215,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12911.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0,12405.0
216,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,13308.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0,15565.0
217,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,37368.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0,38391.0
218,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,7291.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0
