SerialNum,Season,Name_x,ISOTime,Latitude,Longitude,Wind,Name_y,Deaths,Damages,EvacuationDate,FirstHurricaneWarning
1893228N32300,1893,UNNAMED,1893-08-15 12:00:00,32.2,-60.4,35,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-15 18:00:00,33.1,-62.1,40,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-16 00:00:00,34.2,-64.0,45,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-16 06:00:00,35.5,-66.1,55,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-16 12:00:00,37.0,-67.0,60,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-16 18:00:00,38.4,-66.1,70,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-17 00:00:00,40.2,-64.7,80,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-17 06:00:00,41.9,-62.7,85,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-17 12:00:00,43.4,-60.8,85,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-17 18:00:00,44.8,-58.8,85,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-18 00:00:00,46.1,-56.8,85,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-18 06:00:00,47.3,-54.7,80,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-18 12:00:00,48.4,-52.5,70,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-18 18:00:00,49.5,-49.7,65,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-19 00:00:00,50.5,-47.4,65,UNAMED,2500,0,,
1893228N32300,1893,UNNAMED,1893-08-19 06:00:00,51.7,-44.5,65,UNAMED,2500,0,,
1893271N16278,1893,UNNAMED,1893-09-27 12:00:00,16.4,-81.7,35,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-27 18:00:00,17.0,-82.6,40,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-28 00:00:00,17.7,-83.4,55,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-28 06:00:00,18.3,-84.2,65,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-28 12:00:00,19.0,-85.0,75,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-28 18:00:00,19.7,-85.8,85,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-29 00:00:00,20.3,-86.5,85,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-29 06:00:00,21.0,-87.3,80,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-29 12:00:00,21.7,-88.0,80,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-29 18:00:00,22.4,-88.7,80,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-30 00:00:00,23.1,-89.2,85,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-30 06:00:00,23.8,-89.7,85,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-30 12:00:00,24.5,-90.2,85,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-09-30 18:00:00,25.1,-90.6,85,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-01 00:00:00,25.7,-90.8,85,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-01 06:00:00,26.2,-91.0,85,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-01 12:00:00,26.9,-91.0,95,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-01 18:00:00,27.6,-90.9,105,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-02 00:00:00,28.4,-90.5,115,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-02 06:00:00,29.1,-90.0,115,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-02 08:00:00,29.3,-89.8,115,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-02 12:00:00,29.9,-89.3,95,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-02 16:00:00,30.3,-88.9,95,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-02 18:00:00,30.5,-88.7,85,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-03 00:00:00,31.3,-87.8,65,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-03 06:00:00,32.0,-86.7,55,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-03 12:00:00,32.7,-85.5,50,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-03 18:00:00,33.4,-83.9,45,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-04 00:00:00,34.0,-81.8,40,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-04 06:00:00,34.6,-79.7,40,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-04 12:00:00,35.1,-78.0,35,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-04 18:00:00,35.4,-76.0,35,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-05 00:00:00,35.3,-74.0,35,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-05 06:00:00,35.2,-72.2,35,UNAMED,2000,0,,
1893271N16278,1893,UNNAMED,1893-10-05 12:00:00,35.0,-70.4,35,UNAMED,2000,0,,
1900239N15318,1900,UNNAMED,8/27/1900 0:00,15.0,-42.1,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/27/1900 6:00,15.2,-43.4,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/27/1900 12:00,15.3,-44.7,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/27/1900 18:00,15.4,-45.6,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/28/1900 0:00,15.6,-46.6,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/28/1900 6:00,15.8,-47.9,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/28/1900 12:00,16.0,-49.1,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/28/1900 18:00,16.1,-50.3,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/29/1900 0:00,16.3,-51.4,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/29/1900 6:00,16.4,-52.4,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/29/1900 12:00,16.5,-53.7,40,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/29/1900 18:00,16.6,-55.1,40,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/30/1900 0:00,16.8,-56.6,40,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/30/1900 6:00,16.9,-58.0,40,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/30/1900 12:00,17.0,-59.3,45,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/30/1900 18:00,17.0,-60.6,45,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/31/1900 0:00,17.1,-61.9,45,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/31/1900 6:00,17.2,-63.3,45,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/31/1900 12:00,17.3,-64.7,45,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,8/31/1900 18:00,17.4,-65.6,45,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/1/1900 0:00,17.5,-66.4,45,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/1/1900 6:00,17.6,-67.4,45,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/1/1900 12:00,17.7,-68.3,45,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/1/1900 18:00,18.0,-69.2,40,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/2/1900 0:00,18.3,-70.3,40,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/2/1900 6:00,18.7,-71.3,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/2/1900 12:00,19.0,-72.3,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/2/1900 18:00,19.3,-73.2,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/3/1900 0:00,19.5,-74.1,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/3/1900 6:00,19.7,-75.0,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/3/1900 12:00,20.0,-76.0,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/3/1900 18:00,20.3,-76.6,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/4/1900 0:00,20.6,-77.2,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/4/1900 6:00,21.0,-77.7,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/4/1900 12:00,21.3,-78.3,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/4/1900 18:00,21.6,-78.9,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/5/1900 0:00,22.0,-79.5,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/5/1900 6:00,22.4,-80.1,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/5/1900 12:00,23.0,-80.7,45,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/5/1900 18:00,23.5,-81.5,55,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/6/1900 0:00,24.1,-82.3,60,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/6/1900 6:00,24.8,-83.2,65,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/6/1900 12:00,25.5,-84.1,75,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/6/1900 18:00,26.1,-85.2,85,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/7/1900 0:00,26.5,-86.2,95,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/7/1900 6:00,26.8,-87.4,105,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/7/1900 12:00,27.0,-88.7,115,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/7/1900 18:00,27.2,-89.7,125,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/8/1900 0:00,27.4,-90.6,125,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/8/1900 6:00,27.6,-91.5,125,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/8/1900 12:00,27.8,-92.4,120,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/8/1900 18:00,28.2,-93.5,120,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/9/1900 0:00,28.9,-94.7,120,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/9/1900 2:00,29.1,-95.1,120,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/9/1900 6:00,29.8,-95.9,90,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/9/1900 12:00,31.0,-96.9,65,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/9/1900 18:00,32.2,-97.6,50,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/10/1900 0:00,33.4,-97.8,45,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/10/1900 6:00,34.7,-97.8,40,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/10/1900 12:00,36.0,-97.6,35,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/10/1900 18:00,37.4,-97.3,30,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/11/1900 0:00,38.8,-96.5,30,GALVESTON,12000,30,,
1900239N15318,1900,UNNAMED,9/11/1900 6:00,40.2,-95.1,30,GALVESTON,12000,30,,
1903252N21288,1903,UNNAMED,9/9/1903 6:00,21.4,-72.4,50,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/9/1903 12:00,21.8,-73.4,50,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/9/1903 18:00,22.2,-74.0,50,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/10/1903 0:00,22.6,-74.7,55,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/10/1903 6:00,23.2,-75.3,60,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/10/1903 12:00,23.8,-76.0,65,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/10/1903 18:00,24.5,-76.7,70,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/11/1903 0:00,25.1,-77.5,75,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/11/1903 6:00,25.5,-78.2,75,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/11/1903 12:00,25.7,-78.9,75,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/11/1903 18:00,25.9,-79.6,75,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/11/1903 23:00,26.1,-80.1,75,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/12/1903 0:00,26.2,-80.3,70,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/12/1903 6:00,26.7,-81.2,60,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/12/1903 12:00,27.3,-82.1,55,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/12/1903 18:00,27.7,-82.9,50,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/13/1903 0:00,28.1,-83.6,60,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/13/1903 6:00,28.5,-84.2,70,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/13/1903 12:00,28.9,-84.8,80,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/13/1903 18:00,29.5,-85.3,80,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/13/1903 23:00,30.1,-85.6,80,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/14/1903 0:00,30.3,-85.7,80,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/14/1903 6:00,31.0,-85.9,60,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/14/1903 12:00,31.6,-86.0,45,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/14/1903 18:00,32.0,-86.0,35,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/15/1903 0:00,32.4,-85.9,35,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/15/1903 6:00,32.7,-85.6,35,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/15/1903 12:00,33.0,-85.3,35,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/15/1903 18:00,33.3,-84.9,35,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/16/1903 0:00,33.6,-84.3,30,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/16/1903 6:00,33.8,-83.7,30,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/16/1903 12:00,34.0,-83.0,30,UNAMED,188,0,,
1903252N21288,1903,UNNAMED,9/16/1903 18:00,33.9,-82.3,30,UNAMED,188,0,,
1906263N12283,1906,UNNAMED,9/19/1906 12:00,12.0,-77.0,30,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/19/1906 18:00,12.1,-77.5,30,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/20/1906 0:00,12.2,-77.9,35,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/20/1906 6:00,12.3,-78.3,35,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/20/1906 12:00,12.5,-78.7,35,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/20/1906 18:00,12.8,-79.2,35,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/21/1906 0:00,13.2,-79.7,35,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/21/1906 6:00,13.6,-80.1,35,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/21/1906 12:00,14.0,-80.5,35,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/21/1906 18:00,14.6,-80.9,35,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/22/1906 0:00,15.2,-81.3,40,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/22/1906 6:00,15.8,-81.8,40,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/22/1906 12:00,16.3,-82.3,45,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/22/1906 18:00,16.9,-82.8,45,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/23/1906 0:00,17.5,-83.2,50,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/23/1906 6:00,18.1,-83.7,50,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/23/1906 12:00,18.7,-84.0,55,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/23/1906 18:00,19.3,-84.3,60,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/24/1906 0:00,20.0,-84.6,65,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/24/1906 6:00,20.6,-84.8,70,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/24/1906 12:00,21.4,-85.1,75,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/24/1906 18:00,21.9,-85.2,80,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/25/1906 0:00,22.3,-85.5,85,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/25/1906 6:00,22.8,-85.7,90,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/25/1906 12:00,23.3,-86.0,95,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/25/1906 18:00,24.0,-86.3,100,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/26/1906 0:00,24.7,-86.6,105,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/26/1906 6:00,25.5,-86.8,105,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/26/1906 12:00,26.3,-87.0,105,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/26/1906 18:00,27.3,-87.4,100,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/27/1906 0:00,28.4,-87.9,100,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/27/1906 6:00,29.4,-88.4,95,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/27/1906 11:00,30.2,-88.6,95,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/27/1906 12:00,30.4,-88.7,95,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/27/1906 18:00,31.4,-89.0,65,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/28/1906 0:00,32.4,-89.3,50,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/28/1906 6:00,33.6,-89.6,40,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/28/1906 12:00,34.7,-89.9,40,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/28/1906 18:00,35.6,-90.2,35,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/29/1906 0:00,36.6,-90.4,35,UNAMED,134,0,,
1906263N12283,1906,UNNAMED,9/29/1906 6:00,37.3,-90.5,30,UNAMED,134,0,,
1906281N11284,1906,UNNAMED,10/8/1906 6:00,11.3,-76.4,35,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/8/1906 12:00,11.3,-77.3,35,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/8/1906 18:00,11.3,-78.3,50,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/9/1906 0:00,11.3,-79.3,65,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/9/1906 6:00,11.3,-80.4,75,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/9/1906 12:00,11.5,-81.5,85,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/9/1906 18:00,11.7,-82.4,95,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/10/1906 0:00,12.1,-83.1,105,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/10/1906 6:00,12.6,-83.9,80,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/10/1906 12:00,13.0,-84.6,70,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/10/1906 18:00,13.2,-85.1,65,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/11/1906 0:00,13.4,-85.5,60,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/11/1906 6:00,13.7,-85.9,55,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/11/1906 12:00,14.0,-86.3,50,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/11/1906 18:00,14.4,-86.7,45,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/12/1906 0:00,14.7,-86.9,40,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/12/1906 6:00,15.1,-87.1,40,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/12/1906 12:00,15.5,-87.3,50,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/12/1906 18:00,15.8,-87.4,65,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/13/1906 0:00,16.1,-87.6,65,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/13/1906 6:00,16.4,-87.8,70,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/13/1906 12:00,16.7,-88.0,75,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/13/1906 18:00,16.9,-88.1,80,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/14/1906 0:00,17.1,-88.2,70,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/14/1906 6:00,17.4,-88.3,65,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/14/1906 12:00,17.7,-88.3,60,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/14/1906 18:00,17.9,-88.3,55,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/15/1906 0:00,18.1,-88.2,50,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/15/1906 6:00,18.3,-88.1,50,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/15/1906 12:00,18.5,-88.0,50,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/15/1906 18:00,18.8,-87.8,50,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/16/1906 0:00,19.1,-87.6,50,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/16/1906 6:00,19.3,-87.3,60,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/16/1906 12:00,19.5,-87.0,70,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/16/1906 18:00,19.8,-86.3,80,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/17/1906 0:00,20.0,-85.7,90,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/17/1906 6:00,20.3,-85.1,100,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/17/1906 12:00,20.7,-84.0,105,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/17/1906 18:00,21.5,-82.7,105,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/18/1906 0:00,22.6,-82.1,105,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/18/1906 6:00,23.9,-81.6,105,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/18/1906 10:00,24.7,-81.1,105,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/18/1906 12:00,25.3,-80.7,105,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/18/1906 18:00,26.6,-79.5,95,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/19/1906 0:00,27.9,-78.6,90,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/19/1906 6:00,29.0,-78.1,85,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/19/1906 12:00,30.0,-78.0,80,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/19/1906 18:00,30.5,-78.0,80,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/20/1906 0:00,30.9,-78.0,75,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/20/1906 6:00,31.4,-78.1,75,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/20/1906 12:00,31.7,-78.3,70,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/20/1906 18:00,32.1,-79.3,70,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/21/1906 0:00,31.7,-80.4,60,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/21/1906 6:00,30.7,-81.2,50,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/21/1906 9:00,30.0,-81.4,50,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/21/1906 12:00,29.5,-81.5,40,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/21/1906 18:00,29.0,-81.5,35,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/22/1906 0:00,28.3,-81.6,30,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/22/1906 6:00,27.3,-81.7,30,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/22/1906 12:00,26.0,-82.0,25,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/22/1906 18:00,24.9,-82.8,25,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/23/1906 0:00,24.0,-83.8,25,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/23/1906 6:00,23.1,-84.8,25,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/23/1906 12:00,22.3,-85.7,25,UNAMED,193,0,,
1906281N11284,1906,UNNAMED,10/23/1906 18:00,21.5,-86.6,25,UNAMED,193,0,,
1909264N21088,1909,NOT NAMED,9/21/1909 0:00,-999.0,-999.0,-999,UNAMED,1500,0,,
1909264N21088,1909,NOT NAMED,9/21/1909 6:00,-999.0,-999.0,-999,UNAMED,1500,0,,
1909264N21088,1909,NOT NAMED,9/21/1909 12:00,-999.0,-999.0,-999,UNAMED,1500,0,,
1909264N21088,1909,NOT NAMED,9/21/1909 18:00,-999.0,-999.0,-999,UNAMED,1500,0,,
1909264N21088,1909,NOT NAMED,9/22/1909 0:00,-999.0,-999.0,-999,UNAMED,1500,0,,
1909280N11284,1909,UNNAMED,10/6/1909 12:00,10.7,-76.0,30,UNAMED,130,0,,
1909280N11284,1909,UNNAMED,10/6/1909 18:00,11.2,-76.3,30,UNAMED,130,0,,
1909280N11284,1909,UNNAMED,10/7/1909 0:00,12.0,-76.8,35,UNAMED,130,0,,
1909280N11284,1909,UNNAMED,10/7/1909 6:00,12.8,-77.2,40,UNAMED,130,0,,
1909280N11284,1909,UNNAMED,10/7/1909 12:00,13.7,-77.7,45,UNAMED,130,0,,
1909280N11284,1909,UNNAMED,10/7/1909 18:00,14.5,-78.2,50,UNAMED,130,0,,
1909280N11284,1909,UNNAMED,10/8/1909 0:00,15.4,-78.6,55,UNAMED,130,0,,
1909280N11284,1909,UNNAMED,10/8/1909 6:00,16.4,-79.2,60,UNAMED,130,0,,
1909280N11284,1909,UNNAMED,10/8/1909 12:00,17.2,-79.8,65,UNAMED,130,0,,
